Cust_id,Age,Account_balance,Personal_lone_ind,Home_lone_ind,Prime_Customer_ind,Overall_Satisfaction
105172,61,14824.59,1,0,0,Dissatisfied
105173,61,55626.15,0,0,1,Satisfied
105174,38,28131.37,1,1,1,Dissatisfied
105175,45,7454.09,1,0,0,Satisfied
105176,57,5942.33,1,1,0,Dissatisfied
105177,71,12440.11,0,0,0,Satisfied
105178,71,8065.33,1,0,0,Dissatisfied
105179,18,76295.25,0,0,0,Satisfied
105180,53,49071.05,0,0,0,Satisfied
105181,38,34946.32,1,1,0,Dissatisfied
105182,77,42418.52,1,1,0,Dissatisfied
105183,60,92965.73,0,0,0,Dissatisfied
105184,52,91164.43,1,1,0,Satisfied
105185,30,71851.97,0,1,0,Satisfied
105186,74,88583.56,1,1,1,Dissatisfied
105187,66,32645.15,0,0,1,Dissatisfied
105188,71,38729.82,0,0,1,Dissatisfied
105189,71,61757.51,1,1,0,Dissatisfied
105190,27,62738.97,1,0,1,Dissatisfied
105191,70,48688.28,1,1,0,Dissatisfied
105192,61,40665.13,1,1,0,Dissatisfied
105193,64,98631.85,1,1,0,Satisfied
105194,70,82291.24,1,1,0,Dissatisfied
105195,27,44063.04,0,1,0,Dissatisfied
105196,63,73001.96,0,0,1,Dissatisfied
105197,30,27686.61,0,0,1,Satisfied
105198,54,10916.76,0,0,1,Satisfied
105199,55,35890.67,1,0,1,Dissatisfied
105200,41,40894.31,0,0,1,Satisfied
105201,19,2637.18,0,0,0,Satisfied
105202,39,81664.41,0,0,1,Satisfied
105203,34,36560.15,1,0,1,Satisfied
105204,53,58461.4,0,1,0,Dissatisfied
105205,31,8322.36,0,1,1,Dissatisfied
105206,27,18324.69,1,1,0,Satisfied
105207,52,89079.68,1,0,0,Satisfied
105208,42,61260.07,0,0,1,Dissatisfied
105209,20,95078.12,1,0,1,Dissatisfied
105210,64,99876.25,0,0,1,Dissatisfied
105211,55,37814.15,1,0,1,Dissatisfied
105212,34,30581.5,0,0,0,Dissatisfied
105213,29,85977.25,1,0,0,Dissatisfied
105214,71,99862.53,1,1,0,Satisfied
105215,69,63334.48,1,1,1,Satisfied
105216,41,79718.93,0,0,0,Satisfied
105217,46,78392.84,1,0,1,Dissatisfied
105218,60,36178.63,0,0,0,Satisfied
105219,42,57852.77,1,0,1,Dissatisfied
105220,53,83472.64,1,1,0,Dissatisfied
105221,75,69123.27,1,1,0,Satisfied
105222,77,3095.22,1,0,0,Dissatisfied
105223,43,34333.86,1,0,0,Dissatisfied
105224,55,15303.09,1,0,0,Satisfied
105225,18,24064.25,0,0,1,Satisfied
105226,37,90643.46,0,1,0,Satisfied
105227,72,4652.44,1,1,1,Dissatisfied
105228,45,22760.27,1,0,1,Dissatisfied
105229,33,31647.37,1,0,1,Dissatisfied
105230,64,62071.52,1,1,0,Dissatisfied
105231,34,53876.07,1,0,1,Satisfied
105232,57,22608.68,1,1,0,Satisfied
105233,45,17259.87,0,0,0,Satisfied
105234,75,24443.01,1,0,0,Dissatisfied
105235,29,50750.43,0,1,0,Satisfied
105236,44,27846.6,0,0,1,Satisfied
105237,71,94812.65,0,0,0,Dissatisfied
105238,70,46922.66,1,0,0,Dissatisfied
105239,59,6820.81,0,0,0,Satisfied
105240,76,73197.37,1,1,0,Dissatisfied
105241,64,33555.68,1,0,0,Satisfied
105242,47,65695.4,1,1,0,Dissatisfied
105243,58,28679.84,1,0,0,Dissatisfied
105244,51,57503.63,1,0,1,Satisfied
105245,54,77443.1,0,1,1,Satisfied
105246,23,92872.87,0,1,0,Satisfied
105247,24,26851.59,1,0,1,Satisfied
105248,49,34150.84,0,0,0,Satisfied
105249,49,46962.38,1,0,1,Satisfied
105250,70,92790.31,1,1,0,Satisfied
105251,42,90237.3,0,0,1,Satisfied
105252,50,9897.95,1,0,0,Dissatisfied
105253,72,14061.05,1,0,0,Dissatisfied
105254,75,50055.41,0,0,0,Satisfied
105255,24,11555.31,1,1,0,Satisfied
105256,69,35212.51,1,0,1,Satisfied
105257,74,15690.15,0,0,1,Dissatisfied
105258,79,63968.0,1,0,0,Dissatisfied
105259,29,95000.05,0,0,0,Dissatisfied
105260,33,99676.64,1,0,0,Dissatisfied
105261,33,38148.87,0,0,0,Satisfied
105262,60,60302.25,1,0,0,Satisfied
105263,70,85770.5,1,1,0,Dissatisfied
105264,53,12628.75,1,1,1,Dissatisfied
105265,30,69266.88,1,0,0,Satisfied
105266,24,41475.52,0,0,1,Satisfied
105267,53,21408.47,1,0,1,Dissatisfied
105268,64,40872.61,1,0,0,Dissatisfied
105269,68,8520.07,1,1,0,Dissatisfied
105270,26,69845.31,0,1,1,Satisfied
105271,49,26021.52,1,1,0,Satisfied
105272,28,31829.16,1,0,0,Dissatisfied
105273,25,12987.05,1,1,1,Satisfied
105274,50,86601.25,1,0,0,Dissatisfied
105275,40,49850.98,0,1,1,Dissatisfied
105276,42,57642.54,1,0,0,Satisfied
105277,73,57373.84,0,0,1,Satisfied
105278,25,41638.82,0,0,1,Satisfied
105279,62,20060.46,1,0,0,Satisfied
105280,39,74768.14,1,1,1,Satisfied
105281,76,13578.57,0,1,1,Dissatisfied
105282,21,11283.51,0,1,0,Dissatisfied
105283,57,71304.36,0,1,1,Satisfied
105284,20,21674.87,0,0,0,Dissatisfied
105285,46,31370.5,0,0,1,Dissatisfied
105286,58,48047.52,0,0,0,Dissatisfied
105287,46,45485.78,0,1,0,Satisfied
105288,51,71149.33,1,0,0,Dissatisfied
105289,51,62719.75,1,0,0,Dissatisfied
105290,45,64795.22,0,0,1,Satisfied
105291,30,71691.38,1,1,0,Satisfied
105292,32,29968.66,1,1,0,Dissatisfied
105293,77,32911.0,0,0,0,Satisfied
105294,40,44361.78,0,1,0,Dissatisfied
105295,61,31438.76,0,0,0,Satisfied
105296,43,98508.85,0,0,0,Satisfied
105297,21,81591.14,0,1,1,Dissatisfied
105298,43,17300.81,1,0,0,Satisfied
105299,57,1553.82,1,0,1,Dissatisfied
105300,26,5235.54,1,1,1,Satisfied
105301,72,25162.28,0,1,0,Satisfied
105302,22,12314.84,1,1,1,Dissatisfied
105303,73,53800.47,1,0,0,Dissatisfied
105304,49,85941.53,1,0,0,Satisfied
105305,37,73938.27,0,0,0,Dissatisfied
105306,67,22345.3,1,1,0,Dissatisfied
105307,28,40530.63,1,0,0,Dissatisfied
105308,32,51281.53,1,0,1,Dissatisfied
105309,49,81210.38,1,0,1,Dissatisfied
105310,45,84073.04,0,1,1,Dissatisfied
105311,39,91062.11,1,0,0,Dissatisfied
105312,58,51415.28,0,0,1,Satisfied
105313,34,69733.2,1,0,1,Dissatisfied
105314,76,12068.24,0,0,0,Dissatisfied
105315,43,56963.61,0,0,0,Satisfied
105316,61,25620.49,1,0,0,Dissatisfied
105317,24,43739.97,1,1,0,Satisfied
105318,59,63771.0,0,0,1,Dissatisfied
105319,74,26441.61,1,0,1,Satisfied
105320,43,6166.32,1,0,0,Satisfied
105321,42,2013.15,0,1,1,Satisfied
105322,27,3193.79,0,0,1,Dissatisfied
105323,76,1826.62,1,1,1,Satisfied
105324,62,11925.15,0,1,0,Satisfied
105325,36,24709.38,0,0,0,Dissatisfied
105326,28,22900.93,0,0,0,Satisfied
105327,30,98692.86,0,1,1,Dissatisfied
105328,70,31294.6,1,1,1,Dissatisfied
105329,25,13614.66,0,1,0,Dissatisfied
105330,57,55010.69,0,1,0,Satisfied
105331,21,85937.79,0,0,1,Dissatisfied
105332,64,68127.98,0,1,0,Dissatisfied
105333,48,30312.13,0,0,0,Satisfied
105334,45,56600.0,1,0,0,Dissatisfied
105335,28,71770.74,1,1,0,Satisfied
105336,60,73082.34,0,0,0,Satisfied
105337,18,66987.31,0,0,0,Dissatisfied
105338,66,87210.23,0,0,1,Dissatisfied
105339,64,87140.44,0,0,1,Satisfied
105340,69,58314.72,1,1,0,Dissatisfied
105341,55,43555.78,0,0,0,Satisfied
105342,41,64515.46,0,1,0,Dissatisfied
105343,71,82002.99,1,0,0,Dissatisfied
105344,77,1559.56,0,0,1,Dissatisfied
105345,74,99207.7,1,0,0,Satisfied
105346,64,19106.48,1,0,0,Satisfied
105347,48,47554.65,0,0,1,Dissatisfied
105348,58,87330.94,1,1,1,Dissatisfied
105349,63,23279.0,1,0,0,Dissatisfied
105350,67,48202.73,0,0,0,Satisfied
105351,43,14125.64,1,0,0,Dissatisfied
105352,66,40112.56,1,0,0,Satisfied
105353,67,18536.41,1,0,0,Satisfied
105354,22,36999.15,1,1,1,Satisfied
105355,37,37972.96,1,0,0,Satisfied
105356,69,99323.91,0,0,1,Dissatisfied
105357,58,99486.49,1,0,1,Dissatisfied
105358,28,12363.84,0,0,0,Dissatisfied
105359,73,72870.91,0,0,0,Dissatisfied
105360,71,6122.8,1,1,1,Dissatisfied
105361,50,3989.01,1,1,0,Satisfied
105362,67,11428.06,0,0,0,Dissatisfied
105363,55,96583.08,1,1,0,Satisfied
105364,44,94145.49,0,0,1,Dissatisfied
105365,51,20198.85,0,1,0,Satisfied
105366,32,17005.56,0,1,0,Dissatisfied
105367,49,24812.97,0,0,1,Satisfied
105368,78,52039.15,0,0,1,Satisfied
105369,75,57400.76,1,0,1,Dissatisfied
105370,38,22937.75,0,0,1,Dissatisfied
105371,63,75905.66,0,0,0,Dissatisfied
105372,22,31645.76,1,1,1,Satisfied
105373,23,92291.0,1,0,0,Dissatisfied
105374,55,66015.55,0,0,1,Satisfied
105375,79,44198.77,0,1,0,Satisfied
105376,39,79201.29,0,1,1,Satisfied
105377,79,81973.55,1,0,1,Satisfied
105378,35,29757.68,1,1,0,Satisfied
105379,31,34631.74,1,1,1,Satisfied
105380,27,93659.56,0,0,1,Dissatisfied
105381,63,17309.36,1,0,0,Dissatisfied
105382,30,5172.89,0,1,0,Dissatisfied
105383,48,45951.48,0,1,1,Satisfied
105384,47,80319.78,0,0,1,Satisfied
105385,20,77395.14,1,0,0,Dissatisfied
105386,47,92033.53,1,1,0,Dissatisfied
105387,23,53786.87,1,1,1,Dissatisfied
105388,46,10906.4,1,1,0,Dissatisfied
105389,25,59280.21,0,1,0,Dissatisfied
105390,61,78061.17,0,1,0,Dissatisfied
105391,62,10239.48,1,1,0,Dissatisfied
105392,60,18093.08,1,1,1,Satisfied
105393,61,2216.78,1,1,0,Satisfied
105394,50,59771.61,0,0,0,Satisfied
105395,34,88786.7,1,1,0,Dissatisfied
105396,65,67395.67,0,0,0,Dissatisfied
105397,28,98221.97,1,0,1,Dissatisfied
105398,30,7240.33,0,0,0,Dissatisfied
105399,67,90397.11,1,0,1,Dissatisfied
105400,28,81592.76,0,0,1,Dissatisfied
105401,48,32109.91,1,1,0,Dissatisfied
105402,45,97379.13,1,1,1,Dissatisfied
105403,61,29505.84,0,1,0,Dissatisfied
105404,23,89041.17,0,1,1,Dissatisfied
105405,58,88194.11,1,0,0,Satisfied
105406,33,76008.1,0,0,0,Dissatisfied
105407,21,56783.58,0,0,1,Dissatisfied
105408,52,12880.27,1,0,0,Dissatisfied
105409,77,53665.2,1,1,0,Dissatisfied
105410,65,36322.83,0,0,0,Dissatisfied
105411,73,79429.49,1,0,0,Dissatisfied
105412,76,76054.79,1,0,0,Dissatisfied
105413,43,91150.64,1,0,0,Satisfied
105414,79,2468.19,1,0,1,Dissatisfied
105415,74,81101.22,1,1,0,Dissatisfied
105416,29,93907.74,0,0,0,Dissatisfied
105417,28,79140.74,1,0,1,Satisfied
105418,54,13889.25,0,0,1,Dissatisfied
105419,42,9046.63,0,1,0,Dissatisfied
105420,35,3063.68,1,0,1,Dissatisfied
105421,36,63245.78,0,0,0,Dissatisfied
105422,40,63337.59,1,0,1,Satisfied
105423,72,98704.46,1,1,0,Satisfied
105424,55,40406.27,0,1,0,Satisfied
105425,71,33858.72,0,0,0,Dissatisfied
105426,35,62818.07,1,1,1,Satisfied
105427,43,82735.26,1,0,0,Satisfied
105428,23,93740.62,1,0,1,Dissatisfied
105429,21,80509.29,1,0,1,Dissatisfied
105430,61,43240.72,0,0,1,Satisfied
105431,68,63856.51,0,1,0,Satisfied
105432,46,85773.63,1,1,1,Dissatisfied
105433,76,49570.36,0,0,0,Satisfied
105434,78,22451.98,1,0,0,Dissatisfied
105435,51,17802.62,0,0,0,Dissatisfied
105436,34,1015.62,1,0,0,Dissatisfied
105437,60,72105.56,1,1,1,Dissatisfied
105438,60,11998.62,1,1,1,Dissatisfied
105439,70,25140.07,1,1,0,Dissatisfied
105440,33,30489.76,1,0,0,Dissatisfied
105441,19,56477.61,1,1,1,Dissatisfied
105442,51,40397.77,1,0,0,Satisfied
105443,72,67792.73,1,1,1,Dissatisfied
105444,25,6508.23,1,0,1,Dissatisfied
105445,30,13269.98,1,0,0,Dissatisfied
105446,59,50421.94,0,0,1,Dissatisfied
105447,25,34359.51,0,0,1,Satisfied
105448,47,30285.52,0,1,1,Satisfied
105449,49,7635.78,0,1,0,Satisfied
105450,53,89676.2,0,1,1,Dissatisfied
105451,64,69490.04,0,0,0,Satisfied
105452,47,13040.2,1,0,1,Dissatisfied
105453,18,7439.55,1,1,0,Satisfied
105454,60,97512.38,0,1,0,Dissatisfied
105455,56,68436.08,0,0,1,Dissatisfied
105456,34,42328.15,1,1,0,Dissatisfied
105457,76,70471.37,1,1,0,Satisfied
105458,37,75876.85,1,1,0,Satisfied
105459,41,78216.26,1,0,0,Dissatisfied
105460,67,48309.85,1,1,0,Dissatisfied
105461,39,43558.39,0,0,0,Satisfied
105462,46,2091.78,0,1,0,Dissatisfied
105463,39,92729.15,1,0,0,Dissatisfied
105464,61,60727.48,0,1,0,Dissatisfied
105465,26,21112.24,1,1,0,Dissatisfied
105466,54,92040.74,1,0,0,Dissatisfied
105467,27,91578.26,1,1,0,Satisfied
105468,53,98929.23,0,0,1,Satisfied
105469,54,87531.6,1,0,0,Dissatisfied
105470,45,99780.65,1,0,1,Satisfied
105471,45,25223.93,1,0,1,Satisfied
105472,59,84382.71,0,1,0,Satisfied
105473,60,82479.8,1,0,0,Dissatisfied
105474,38,23863.1,1,1,0,Dissatisfied
105475,41,10745.32,1,0,0,Dissatisfied
105476,59,97962.63,1,1,0,Satisfied
105477,77,30306.43,1,0,1,Satisfied
105478,57,87218.29,0,0,0,Dissatisfied
105479,19,1408.59,0,1,0,Satisfied
105480,72,3081.46,1,0,1,Dissatisfied
105481,25,47121.26,1,1,1,Dissatisfied
105482,65,24632.75,0,0,0,Satisfied
105483,44,69294.29,1,0,0,Dissatisfied
105484,39,56990.87,0,1,1,Dissatisfied
105485,54,8671.09,0,1,0,Satisfied
105486,44,17100.2,1,0,1,Dissatisfied
105487,74,39416.88,0,1,0,Dissatisfied
105488,46,19374.8,0,0,0,Satisfied
105489,20,79430.01,0,0,0,Dissatisfied
105490,61,42190.95,1,0,1,Dissatisfied
105491,30,10249.75,0,1,1,Satisfied
105492,62,48949.95,0,0,0,Dissatisfied
105493,27,9992.98,0,0,0,Dissatisfied
105494,53,13764.79,0,1,0,Dissatisfied
105495,26,24721.37,0,0,1,Satisfied
105496,71,86093.24,0,0,0,Satisfied
105497,73,92536.64,0,0,1,Dissatisfied
105498,72,82799.52,1,0,1,Satisfied
105499,44,34073.64,0,0,0,Satisfied
105500,51,27972.2,0,0,1,Satisfied
105501,68,55366.41,0,0,0,Dissatisfied
105502,18,72463.46,0,0,0,Dissatisfied
105503,49,99343.91,1,1,1,Dissatisfied
105504,42,14025.5,0,1,0,Satisfied
105505,46,5879.91,0,1,1,Satisfied
105506,24,69741.23,0,0,0,Dissatisfied
105507,66,83390.35,1,0,0,Dissatisfied
105508,20,84788.53,0,1,1,Dissatisfied
105509,37,68167.89,1,1,1,Satisfied
105510,37,95447.56,0,0,1,Dissatisfied
105511,70,51589.47,0,0,0,Satisfied
105512,47,91467.67,1,1,0,Satisfied
105513,52,96813.4,1,0,1,Satisfied
105514,52,84868.59,1,0,0,Dissatisfied
105515,66,31666.1,0,0,1,Dissatisfied
105516,56,20425.35,1,1,0,Satisfied
105517,44,55263.89,0,1,0,Dissatisfied
105518,43,45848.46,1,1,0,Dissatisfied
105519,31,87898.08,1,1,0,Dissatisfied
105520,34,10903.14,0,0,1,Dissatisfied
105521,35,26516.27,1,1,1,Satisfied
105522,62,75428.1,1,0,0,Dissatisfied
105523,69,10403.68,0,0,0,Satisfied
105524,46,32755.68,1,1,1,Dissatisfied
105525,37,39328.38,1,0,1,Dissatisfied
105526,70,62636.79,0,0,0,Satisfied
105527,44,16655.13,1,1,0,Satisfied
105528,35,86199.84,0,1,0,Dissatisfied
105529,21,45306.68,1,0,1,Dissatisfied
105530,18,91785.15,1,0,0,Dissatisfied
105531,67,47319.12,1,0,1,Dissatisfied
105532,18,28228.99,0,1,0,Satisfied
105533,75,15041.05,1,0,1,Dissatisfied
105534,43,1370.76,0,1,0,Dissatisfied
105535,62,53683.59,0,0,0,Dissatisfied
105536,37,11608.51,0,0,0,Dissatisfied
105537,69,39781.05,1,0,1,Dissatisfied
105538,40,59337.9,1,0,0,Dissatisfied
105539,27,28292.9,0,1,1,Satisfied
105540,76,18347.2,1,1,1,Satisfied
105541,28,77697.44,0,0,0,Dissatisfied
105542,58,94732.33,1,0,1,Satisfied
105543,58,10943.6,1,1,1,Satisfied
105544,22,16403.44,0,0,1,Dissatisfied
105545,75,96041.25,0,1,1,Satisfied
105546,18,4740.64,0,0,1,Dissatisfied
105547,34,97785.6,0,0,0,Dissatisfied
105548,39,1459.8,1,0,1,Dissatisfied
105549,51,87493.2,0,0,1,Satisfied
105550,73,31425.19,1,0,0,Dissatisfied
105551,62,93920.3,1,1,0,Dissatisfied
105552,58,32377.58,1,0,1,Satisfied
105553,46,65776.33,0,0,0,Satisfied
105554,21,8923.22,1,0,1,Satisfied
105555,22,24990.65,1,1,0,Dissatisfied
105556,28,77594.26,1,1,1,Satisfied
105557,73,53339.9,1,1,0,Dissatisfied
105558,68,92868.94,0,0,1,Satisfied
105559,38,43446.39,0,1,0,Dissatisfied
105560,52,87111.42,1,1,1,Satisfied
105561,29,45446.59,1,0,0,Dissatisfied
105562,43,97945.58,1,0,1,Satisfied
105563,68,96023.6,0,1,0,Dissatisfied
105564,36,33584.53,1,0,0,Dissatisfied
105565,62,88706.44,0,0,0,Dissatisfied
105566,77,84913.53,0,0,1,Dissatisfied
105567,24,21857.36,0,0,1,Dissatisfied
105568,64,62804.75,0,0,0,Dissatisfied
105569,72,8195.55,0,1,1,Satisfied
105570,24,83834.36,1,1,1,Satisfied
105571,43,18280.04,1,0,0,Dissatisfied
105572,57,8010.66,1,0,1,Dissatisfied
105573,22,40621.69,1,1,0,Dissatisfied
105574,38,58115.29,0,1,0,Dissatisfied
105575,31,85636.78,1,0,1,Dissatisfied
105576,21,97450.01,1,1,0,Satisfied
105577,40,44509.76,1,1,0,Satisfied
105578,59,6984.25,1,0,1,Dissatisfied
105579,37,75162.44,0,0,1,Satisfied
105580,32,56952.15,0,0,0,Dissatisfied
105581,67,45341.24,0,1,0,Dissatisfied
105582,69,31617.62,1,0,1,Satisfied
105583,62,50737.45,0,0,1,Satisfied
105584,46,34529.28,1,0,1,Dissatisfied
105585,25,75944.17,0,1,0,Satisfied
105586,58,54845.48,1,0,1,Satisfied
105587,65,87807.93,0,1,0,Dissatisfied
105588,36,54810.85,0,1,1,Dissatisfied
105589,65,24587.98,0,1,0,Satisfied
105590,56,85258.1,1,1,1,Dissatisfied
105591,63,56164.69,0,0,0,Dissatisfied
105592,45,21477.26,1,1,1,Satisfied
105593,63,62727.27,0,1,0,Dissatisfied
105594,74,36413.96,1,1,0,Satisfied
105595,44,84596.16,0,1,1,Dissatisfied
105596,21,45876.67,1,1,0,Satisfied
105597,75,72917.69,0,0,0,Satisfied
105598,32,10458.08,1,0,0,Satisfied
105599,52,40206.41,0,0,0,Dissatisfied
105600,54,98340.9,1,0,0,Dissatisfied
105601,18,81037.57,1,1,0,Dissatisfied
105602,20,16834.14,0,0,1,Satisfied
105603,64,28498.64,0,0,1,Dissatisfied
105604,41,33651.77,1,1,0,Dissatisfied
105605,44,65386.19,1,1,0,Dissatisfied
105606,57,75942.48,0,1,1,Dissatisfied
105607,78,75203.13,0,1,0,Satisfied
105608,53,51477.53,0,0,0,Satisfied
105609,51,81271.23,0,1,0,Dissatisfied
105610,46,44270.73,0,0,0,Satisfied
105611,41,13264.18,1,1,0,Satisfied
105612,41,56879.74,0,0,1,Dissatisfied
105613,59,95277.84,1,1,0,Dissatisfied
105614,21,79506.37,1,1,1,Satisfied
105615,20,58291.36,0,0,1,Dissatisfied
105616,51,65033.76,1,1,1,Satisfied
105617,74,93125.64,1,1,0,Dissatisfied
105618,66,43405.94,0,1,0,Satisfied
105619,40,33808.02,0,0,0,Satisfied
105620,70,97746.91,1,0,0,Satisfied
105621,73,86480.87,1,0,1,Dissatisfied
105622,69,32981.31,0,0,0,Satisfied
105623,40,46914.28,0,0,1,Dissatisfied
105624,62,42092.73,0,1,1,Satisfied
105625,22,15760.47,0,0,1,Satisfied
105626,48,95824.11,0,1,0,Dissatisfied
105627,79,41026.93,1,0,1,Satisfied
105628,70,87657.58,1,0,1,Satisfied
105629,79,19746.27,0,0,0,Satisfied
105630,58,55239.21,1,1,0,Satisfied
105631,74,3372.18,0,1,0,Dissatisfied
105632,78,76657.83,0,0,0,Dissatisfied
105633,74,58510.48,1,0,0,Satisfied
105634,77,62933.37,0,0,0,Dissatisfied
105635,71,6120.37,0,1,0,Dissatisfied
105636,23,21892.79,1,1,1,Dissatisfied
105637,54,8358.76,0,1,0,Dissatisfied
105638,74,29602.52,1,0,1,Dissatisfied
105639,27,63116.46,0,0,0,Satisfied
105640,57,57052.41,0,0,1,Dissatisfied
105641,24,61602.83,1,0,0,Dissatisfied
105642,56,55375.88,1,0,1,Dissatisfied
105643,55,28029.85,0,0,0,Satisfied
105644,38,25206.24,1,0,0,Dissatisfied
105645,78,14568.91,1,0,1,Satisfied
105646,37,85058.02,1,0,1,Dissatisfied
105647,20,62031.46,0,0,0,Dissatisfied
105648,68,19464.59,1,1,1,Dissatisfied
105649,39,18543.73,1,1,0,Dissatisfied
105650,64,87430.52,1,0,0,Dissatisfied
105651,21,74530.36,0,1,1,Dissatisfied
105652,45,66280.51,0,1,0,Dissatisfied
105653,29,41279.55,1,0,0,Satisfied
105654,55,26935.58,0,0,0,Dissatisfied
105655,68,97965.63,1,1,0,Dissatisfied
105656,53,79926.72,1,1,0,Dissatisfied
105657,64,30876.14,1,0,0,Satisfied
105658,58,84908.91,0,0,1,Dissatisfied
105659,22,76134.26,0,1,0,Satisfied
105660,30,30410.97,1,0,0,Satisfied
105661,40,43228.73,1,1,1,Dissatisfied
105662,75,19409.39,1,0,0,Dissatisfied
105663,67,11994.19,1,1,0,Satisfied
105664,47,72553.44,0,0,1,Dissatisfied
105665,79,27483.67,1,0,1,Satisfied
105666,54,82185.88,1,1,0,Dissatisfied
105667,42,99565.26,1,0,1,Dissatisfied
105668,65,8585.36,1,0,1,Satisfied
105669,44,47830.48,0,1,1,Dissatisfied
105670,68,80404.19,0,0,0,Satisfied
105671,31,79106.14,0,0,0,Dissatisfied
105672,74,76239.72,0,0,0,Dissatisfied
105673,79,35550.5,0,1,1,Dissatisfied
105674,65,45931.47,1,1,1,Satisfied
105675,76,59901.87,0,1,1,Satisfied
105676,64,97420.12,1,0,0,Dissatisfied
105677,71,33427.18,0,0,0,Dissatisfied
105678,53,92391.24,0,0,0,Dissatisfied
105679,56,27666.33,0,1,1,Satisfied
105680,33,98918.37,0,1,0,Dissatisfied
105681,73,67356.1,1,1,1,Dissatisfied
105682,39,46887.64,0,1,1,Dissatisfied
105683,38,61725.65,0,0,0,Satisfied
105684,71,27980.59,1,0,0,Dissatisfied
105685,38,28143.21,0,1,0,Dissatisfied
105686,25,12241.9,0,0,1,Dissatisfied
105687,66,12290.98,0,0,0,Dissatisfied
105688,33,35419.5,0,1,0,Satisfied
105689,76,76522.69,0,0,1,Satisfied
105690,72,61189.15,0,0,0,Satisfied
105691,48,11155.87,1,0,0,Dissatisfied
105692,59,85371.42,1,1,1,Satisfied
105693,27,60535.4,0,0,1,Dissatisfied
105694,49,96124.7,0,1,0,Satisfied
105695,76,67348.36,0,0,0,Satisfied
105696,51,18342.31,1,1,1,Dissatisfied
105697,79,47904.55,0,0,1,Dissatisfied
105698,26,65201.26,1,1,0,Dissatisfied
105699,34,3798.21,1,0,1,Dissatisfied
105700,28,2476.12,0,1,1,Satisfied
105701,49,13810.9,1,1,0,Dissatisfied
105702,27,25914.78,0,0,0,Satisfied
105703,39,43525.36,0,0,1,Satisfied
105704,74,49256.61,0,0,0,Satisfied
105705,34,14664.73,0,1,1,Satisfied
105706,21,67665.77,1,0,1,Dissatisfied
105707,65,60017.67,1,0,1,Dissatisfied
105708,69,30151.95,0,1,0,Dissatisfied
105709,64,2352.33,1,1,1,Dissatisfied
105710,42,8687.14,0,0,0,Dissatisfied
105711,76,39777.78,0,0,0,Satisfied
105712,38,16243.46,0,0,0,Dissatisfied
105713,54,38305.14,1,0,1,Satisfied
105714,55,63190.08,1,0,0,Satisfied
105715,66,55176.51,1,1,1,Satisfied
105716,18,23886.41,1,0,0,Satisfied
105717,42,35038.43,0,0,1,Dissatisfied
105718,68,61789.09,0,0,0,Satisfied
105719,53,86224.65,1,1,0,Dissatisfied
105720,34,75568.13,1,0,1,Satisfied
105721,58,55786.6,0,1,0,Satisfied
105722,41,36867.01,1,0,0,Dissatisfied
105723,19,37140.08,0,0,1,Satisfied
105724,57,88062.31,0,1,1,Dissatisfied
105725,32,4885.11,1,0,0,Dissatisfied
105726,49,98810.28,1,1,1,Satisfied
105727,56,66773.17,0,1,1,Satisfied
105728,76,68432.63,0,0,0,Satisfied
105729,23,4761.79,0,1,0,Dissatisfied
105730,18,60947.4,1,1,0,Dissatisfied
105731,64,48993.03,1,1,0,Dissatisfied
105732,40,11472.11,1,0,0,Dissatisfied
105733,75,28514.28,0,0,0,Dissatisfied
105734,56,89141.13,1,0,0,Satisfied
105735,78,55448.85,1,1,0,Dissatisfied
105736,79,41928.24,0,0,0,Satisfied
105737,74,8195.53,0,0,0,Dissatisfied
105738,34,71698.03,0,0,1,Dissatisfied
105739,51,70582.23,0,1,1,Dissatisfied
105740,76,61790.32,1,0,0,Dissatisfied
105741,58,51516.0,1,0,0,Dissatisfied
105742,46,43944.66,1,1,1,Dissatisfied
105743,26,59733.84,0,0,1,Dissatisfied
105744,30,24106.15,1,0,0,Satisfied
105745,23,94184.65,0,0,0,Dissatisfied
105746,23,59290.66,0,0,0,Dissatisfied
105747,37,31808.05,1,0,1,Dissatisfied
105748,69,45518.31,0,0,1,Dissatisfied
105749,70,80762.79,1,0,1,Dissatisfied
105750,20,16999.99,1,1,0,Dissatisfied
105751,34,29990.73,1,0,1,Dissatisfied
105752,66,68271.29,0,0,0,Dissatisfied
105753,29,32233.43,1,0,1,Dissatisfied
105754,65,79457.67,1,0,0,Dissatisfied
105755,64,13914.9,1,1,0,Dissatisfied
105756,62,76505.93,1,0,0,Satisfied
105757,72,7766.82,1,0,1,Dissatisfied
105758,18,2246.67,0,1,1,Dissatisfied
105759,34,89924.13,1,1,0,Dissatisfied
105760,20,58552.58,1,1,0,Satisfied
105761,43,35830.86,1,1,0,Dissatisfied
105762,32,24026.87,1,0,0,Satisfied
105763,53,62071.69,0,1,0,Satisfied
105764,49,51391.22,0,1,0,Dissatisfied
105765,49,99168.18,1,0,0,Satisfied
105766,21,98338.38,0,1,1,Dissatisfied
105767,35,63867.43,0,0,1,Dissatisfied
105768,66,44844.18,0,1,0,Dissatisfied
105769,36,49622.96,0,0,0,Satisfied
105770,60,68565.43,1,0,0,Dissatisfied
105771,69,11055.88,1,0,0,Dissatisfied
105772,52,33506.86,0,0,1,Dissatisfied
